id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
593916,API,Direct Traffic,No,No,1,10.0,1324,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
622727,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
588317,Landing Page Submission,Google,Yes,No,0,1.0,1936,1.0,Email Bounced,Retail Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
594568,Landing Page Submission,Organic Search,Yes,No,0,5.0,623,5.0,Email Bounced,International Business,Unemployed,No,No,No,No,No,No,,,Yes
608336,Landing Page Submission,Direct Traffic,No,No,0,3.0,163,1.5,Email Opened,Travel and Tourism,,No,No,No,No,No,No,,,Yes
600832,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,269,2.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
590543,Landing Page Submission,Direct Traffic,No,No,0,2.0,180,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,16.0,17.0,Yes
582875,Landing Page Submission,Organic Search,No,No,0,3.0,1168,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,20.0,Yes
628149,API,Google,No,No,0,2.0,234,2.0,Chat Conversation,,,No,No,No,No,No,No,,,No
660447,Landing Page Submission,Google,No,No,1,3.0,1068,3.0,Form Submitted on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,16.0,No
611118,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
639377,Landing Page Submission,Direct Traffic,No,No,1,4.0,1052,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
582846,Landing Page Submission,Direct Traffic,No,No,0,2.0,1566,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
590134,API,Google,No,No,1,2.0,160,2.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
617698,API,Google,No,No,0,5.0,418,5.0,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
626478,Landing Page Submission,Direct Traffic,No,No,0,1.0,86,1.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
614103,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
582425,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,155,1.0,Email Bounced,Travel and Tourism,,No,No,No,No,No,No,15.0,16.0,Yes
637526,API,Google,No,No,0,2.0,242,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
626523,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
596198,Landing Page Submission,Direct Traffic,No,No,0,5.0,1059,2.5,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
607532,Landing Page Submission,Google,No,No,1,5.0,1593,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
582870,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
635018,API,Google,No,No,1,14.0,1507,1.56,Page Visited on Website,Business Administration,Working Professional,No,No,No,No,No,No,16.0,15.0,No
595730,Landing Page Submission,Direct Traffic,No,No,0,2.0,24,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
596651,Landing Page Submission,Organic Search,No,No,0,7.0,168,3.5,Page Visited on Website,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
607172,Lead Add Form,Reference,No,No,0,0.0,0,0.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
646710,Landing Page Submission,Direct Traffic,No,No,0,1.0,427,1.0,Converted to Lead,Finance Management,,No,No,No,No,No,No,16.0,18.0,Yes
585281,API,Google,No,No,0,2.0,1580,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
596104,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
619446,API,Google,Yes,No,0,5.0,1132,1.25,Chat Conversation,,,No,No,No,No,No,No,,,No
643848,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
639624,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
602403,API,Chat,No,No,1,4.0,882,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
597178,Landing Page Submission,Organic Search,No,No,1,10.0,47,3.33,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,No
609182,Landing Page Submission,Google,No,No,0,4.0,107,4.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
581968,Landing Page Submission,Direct Traffic,No,No,0,9.0,272,9.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
646688,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
581242,API,Google,No,No,0,2.0,284,2.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
623549,Landing Page Submission,Direct Traffic,No,No,0,3.0,151,1.5,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
580399,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,17.0,16.0,No
594884,Landing Page Submission,Organic Search,No,No,1,3.0,1375,3.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
657138,API,Google,No,No,0,7.0,207,3.5,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
583576,API,Google,Yes,No,0,7.0,219,7.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,14.0,No
643268,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
634356,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
628471,Landing Page Submission,Organic Search,No,No,1,10.0,697,10.0,Email Opened,Services Excellence,Unemployed,No,No,No,No,No,No,,,Yes
583957,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
641447,API,Google,Yes,No,1,9.0,898,4.5,Email Bounced,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
598071,Landing Page Submission,Direct Traffic,No,No,0,11.0,148,2.2,Chat Conversation,Human Resource Management,,No,No,No,No,No,No,,,Yes
612699,Landing Page Submission,Google,No,No,0,6.0,262,6.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,Yes
644481,Landing Page Submission,Organic Search,No,No,0,12.0,339,6.0,Email Opened,Services Excellence,,No,No,No,No,No,No,15.0,15.0,Yes
596064,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,16.0,No
637248,Landing Page Submission,Organic Search,No,No,1,6.0,1201,2.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
635407,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,14.0,No
591659,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,504,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,15.0,14.0,No
604404,Landing Page Submission,Organic Search,Yes,No,0,8.0,27,8.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
601187,Landing Page Submission,Direct Traffic,No,No,0,8.0,629,4.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,,,No
601714,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
609801,Landing Page Submission,Google,No,No,0,9.0,978,4.5,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
636432,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,1157,2.0,SMS Sent,E-Business,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
597189,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
608022,Landing Page Submission,Direct Traffic,No,No,1,4.0,1300,4.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
620115,Landing Page Submission,Google,No,No,1,4.0,158,4.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
642120,Landing Page Submission,Direct Traffic,No,No,0,3.0,491,3.0,Email Opened,Operations Management,,No,No,No,No,No,No,13.0,16.0,Yes
658353,API,Organic Search,No,No,0,8.0,14,8.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
608150,API,Organic Search,No,No,0,2.0,256,2.0,Converted to Lead,,,No,No,No,No,No,No,,,No
633312,Landing Page Submission,Google,No,No,1,3.0,734,3.0,Email Opened,Business Administration,Housewife,No,No,No,No,No,No,15.0,19.0,Yes
627558,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Healthcare Management,Working Professional,No,No,No,No,No,No,,,No
593400,Lead Add Form,,Yes,No,0,,926,,Email Bounced,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
598202,Landing Page Submission,Direct Traffic,No,No,1,6.0,1317,6.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
621437,Landing Page Submission,Direct Traffic,No,No,1,13.0,1659,4.33,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
655337,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,15.0,19.0,No
608443,Landing Page Submission,Direct Traffic,No,No,0,7.0,386,2.33,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,No
606387,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
584027,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,16.0,No
641392,Landing Page Submission,Google,No,No,0,2.0,186,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,18.0,No
584655,Landing Page Submission,Direct Traffic,No,No,0,5.0,21,5.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
659784,API,Organic Search,No,No,0,6.0,224,6.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
640446,Landing Page Submission,Direct Traffic,No,No,1,5.0,1591,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
646448,Landing Page Submission,Direct Traffic,No,No,0,3.0,184,1.5,Email Opened,Select,Student,No,No,No,No,No,No,12.0,18.0,No
598319,Lead Add Form,Reference,No,No,1,,159,,,Marketing Management,Other,No,No,No,No,No,No,,,No
627004,Landing Page Submission,Direct Traffic,No,No,0,3.0,541,3.0,Email Opened,Business Administration,,No,No,No,No,No,No,,,Yes
598819,API,Google,No,No,0,5.0,1548,1.0,Chat Conversation,Select,Student,No,No,No,No,No,No,,,No
582344,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,17.0,16.0,No
619402,API,Google,No,No,0,3.0,1562,1.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
584327,API,Organic Search,No,No,1,2.0,1580,2.0,Unreachable,Select,Businessman,No,No,No,No,No,No,14.0,15.0,No
607964,Landing Page Submission,Direct Traffic,No,No,0,4.0,308,4.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
592725,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,38,3.0,SMS Sent,Business Administration,,No,No,No,No,No,No,13.0,16.0,No
639585,Landing Page Submission,Direct Traffic,No,No,0,4.0,82,4.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,14.0,Yes
590799,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,16.0,15.0,No
619210,Landing Page Submission,Organic Search,No,No,0,9.0,1063,3.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
647127,Landing Page Submission,Direct Traffic,No,No,0,17.0,682,5.67,Email Opened,Marketing Management,,No,No,No,No,No,No,13.0,16.0,No
619225,Landing Page Submission,Organic Search,Yes,No,1,19.0,1146,2.71,Page Visited on Website,Rural and Agribusiness,Working Professional,No,No,No,No,No,No,17.0,13.0,Yes
602442,Landing Page Submission,Organic Search,No,No,1,3.0,1466,3.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
633335,API,Google,No,No,1,2.0,1392,1.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,15.0,No
604462,Landing Page Submission,Google,No,No,1,3.0,873,3.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
626180,API,Google,No,No,0,3.0,110,1.5,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
581521,API,Chat,No,No,0,1.0,16,1.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
599313,API,Google,No,No,1,3.0,270,1.5,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
582057,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,17.0,14.0,No
653337,Landing Page Submission,Organic Search,No,No,0,6.0,634,6.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,14.0,18.0,No
593438,Landing Page Submission,Direct Traffic,No,No,0,2.0,227,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
640024,Landing Page Submission,Google,No,No,0,3.0,93,1.5,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,14.0,14.0,No
584298,Landing Page Submission,Google,No,No,1,8.0,1232,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,No
631712,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
589047,Landing Page Submission,Direct Traffic,No,No,0,4.0,197,4.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,14.0,16.0,Yes
654528,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
628685,Landing Page Submission,,No,No,1,2.0,9,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
620439,Landing Page Submission,Direct Traffic,No,No,0,2.0,350,2.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
654572,API,Google,No,No,0,1.0,41,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
592740,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
654246,API,Google,No,No,1,3.0,1152,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
644181,Landing Page Submission,Direct Traffic,No,No,1,2.0,118,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,12.0,17.0,Yes
655793,Landing Page Submission,Google,No,No,1,2.0,1099,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,18.0,No
595739,API,Google,No,No,0,2.0,16,1.0,Chat Conversation,Select,Student,No,No,No,No,No,No,,,No
606410,API,Direct Traffic,No,No,1,2.0,1279,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
620185,API,Google,No,No,1,9.0,351,4.5,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
592929,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,17.0,15.0,No
590527,API,Google,No,No,1,2.0,1281,2.0,SMS Sent,Healthcare Management,Working Professional,No,No,No,No,No,No,15.0,13.0,No
591602,Landing Page Submission,Google,No,No,1,4.0,370,4.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
642855,Landing Page Submission,Google,No,No,0,6.0,361,6.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
606316,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
644160,API,Google,No,No,0,2.0,127,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,14.0,No
593093,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
628225,API,Organic Search,No,No,0,6.0,211,6.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
616401,Landing Page Submission,Google,No,No,0,4.0,205,4.0,SMS Sent,Business Administration,,No,No,No,No,No,No,,,No
613352,Landing Page Submission,Direct Traffic,No,No,1,4.0,1005,1.33,SMS Sent,Business Administration,,No,No,No,No,No,No,,,Yes
642307,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
646701,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
622576,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
589957,API,Google,No,No,1,3.0,1017,3.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
597996,API,Organic Search,No,No,1,6.0,1181,2.0,SMS Sent,Select,Student,No,No,No,No,No,No,15.0,15.0,No
588618,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
608727,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
627012,Landing Page Submission,Direct Traffic,No,No,1,3.0,1655,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
600018,API,Organic Search,No,No,1,9.0,42,4.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
656030,API,Referral Sites,No,No,0,9.0,110,9.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
608963,Landing Page Submission,Organic Search,Yes,No,0,5.0,1067,5.0,Page Visited on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
634699,Landing Page Submission,google,Yes,No,0,4.0,288,4.0,SMS Sent,Select,,No,No,No,No,No,No,14.0,14.0,No
651443,API,Organic Search,No,No,1,5.0,1092,5.0,Had a Phone Conversation,,,No,No,No,No,No,No,14.0,15.0,No
617567,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
620705,Landing Page Submission,Google,No,No,1,7.0,964,3.5,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
654456,API,Google,No,No,0,2.0,226,2.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
643054,Landing Page Submission,Direct Traffic,No,No,0,3.0,100,3.0,SMS Sent,,,No,No,No,No,No,No,14.0,17.0,No
626914,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
613825,API,Google,No,No,0,2.0,746,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
601325,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
588035,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,Healthcare Management,Working Professional,No,No,No,No,No,No,14.0,16.0,No
590716,Landing Page Submission,Google,No,No,1,7.0,1022,2.33,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
608851,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
651281,Landing Page Submission,Direct Traffic,No,No,1,7.0,834,3.5,Email Opened,International Business,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
615827,API,Google,No,No,1,2.0,1520,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
641275,Landing Page Submission,Google,No,No,1,3.0,1987,3.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
586237,API,Organic Search,No,No,1,4.0,643,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
611355,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
582736,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,471,3.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
605722,API,Google,Yes,No,0,3.0,368,3.0,SMS Sent,,,No,No,No,No,No,No,,,No
585995,Landing Page Submission,Direct Traffic,No,No,0,4.0,334,2.0,Email Opened,Finance Management,Student,No,No,No,No,No,No,16.0,17.0,Yes
599513,Landing Page Submission,Google,No,No,0,2.0,729,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
607481,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
622423,Landing Page Submission,Google,No,No,0,8.0,221,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
617817,Landing Page Submission,Direct Traffic,No,No,0,3.0,341,1.5,Chat Conversation,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
607283,API,Direct Traffic,No,No,1,5.0,970,5.0,SMS Sent,Travel and Tourism,Working Professional,No,No,No,No,No,No,,,Yes
657092,API,Organic Search,No,No,0,11.0,188,5.5,Email Link Clicked,,,No,No,No,No,No,No,14.0,15.0,No
587458,Landing Page Submission,Direct Traffic,No,No,0,5.0,286,5.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,11.0,18.0,Yes
622072,Landing Page Submission,Direct Traffic,No,No,1,11.0,746,2.75,SMS Sent,Retail Management,Working Professional,No,No,No,No,No,No,,,Yes
655240,API,Organic Search,No,No,0,3.0,677,1.5,Email Opened,Select,Student,No,No,No,No,No,No,15.0,14.0,No
639434,API,Google,No,No,0,2.0,884,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
622564,Landing Page Submission,Direct Traffic,No,No,1,3.0,1277,3.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,Yes
610458,API,Google,No,No,0,3.0,273,1.5,Email Opened,,,No,No,No,No,No,No,,,No
614777,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
640766,Landing Page Submission,Organic Search,No,No,0,3.0,420,3.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,13.0,15.0,Yes
653858,API,Organic Search,No,No,0,7.0,47,7.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
605262,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Healthcare Management,Working Professional,No,No,No,No,No,No,,,No
637927,API,Organic Search,No,No,1,1.0,1196,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
582896,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,159,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,15.0,14.0,No
